0.06743974132,0.06255983808,0.109081778,-0.00476182135,-0.0003522448349,0.07099547231,-0.00869780648,0.08221121107,-0.003970170032,0.1644095523,0.00122190323
0.06255983808,0.2077878755,0.395357544,0.005062577569,0.01182633775,0.122472574,-0.01523330423,0.2838301666,-0.01035121622,0.3629002049,0.002762474312
0.109081778,0.395357544,1.821989857,0.001285730899,0.01803895566,0.3381461861,-0.007754357816,0.9868590496,-0.03166543446,1.362522814,0.007706627243
-0.00476182135,0.005062577569,0.001285730899,0.03344907669,0.02946497829,-0.002563264892,0.02163952648,-0.01925815425,0.02140606718,-0.007693212804,-0.00003766434799
-0.0003522448349,0.01182633775,0.01803895566,0.02946497829,0.03586062333,-0.0001261038903,0.02119586231,-0.00946488802,0.02020872298,0.01952551979,0.000416428759
0.07099547231,0.122472574,0.3381461861,-0.002563264892,-0.0001261038903,0.1519764918,-0.01597976636,0.1911295151,-0.007640541852,0.2708740303,0.0003794500054
-0.00869780648,-0.01523330423,-0.007754357816,0.02163952648,0.02119586231,-0.01597976636,0.04771750554,-0.02884807721,0.02367608699,-0.02300666477,-0.0002376788381
0.08221121107,0.2838301666,0.9868590496,-0.01925815425,-0.00946488802,0.1911295151,-0.02884807721,1.591989515,-0.03990191664,0.8185251213,0.004807502357
-0.003970170032,-0.01035121622,-0.03166543446,0.02140606718,0.02020872298,-0.007640541852,0.02367608699,-0.03990191664,0.03916263547,-0.02774133866,-0.0001946482907
0.1644095523,0.3629002049,1.362522814,-0.007693212804,0.01952551979,0.2708740303,-0.02300666477,0.8185251213,-0.02774133866,1.467275681,0.01217770151
0.00122190323,0.002762474312,0.007706627243,-0.00003766434799,0.000416428759,0.0003794500054,-0.0002376788381,0.004807502357,-0.0001946482907,0.01217770151,0.0002686786646
